Stock A,Stock B,t-score,p-value,1% CV,5% CV,10% CV,Hurst Exponent,Half-life,Times Crossing the Mean,Dummy Same Label,Dummy Same Sector
SLB,WEC,-3.5642420509404884,0.02710974470617545,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2694391184602481,-377.2731734268301,19,0,0
WMB,SLB,-3.6741249204788113,0.01977671950867957,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27099846640230524,612.4123625771863,13,1,1
XEL,SLB,-3.446118724121601,0.037480188365574665,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2797701485401649,473.8154267837162,29,0,0
XLNX,SLB,-3.9829825209104466,0.007592769721713127,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24166855772323484,-545.199636795972,15,0,0
SEE,UAL,-3.5061486806129087,0.03185420028393946,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2300299471340085,-2885.887623886421,37,0,0
VMC,SEE,-4.0916481911951115,0.0052921152513283635,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20857333279063295,31637.814014049738,55,0,1
WMB,SEE,-3.360353974284694,0.046948695572833286,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24198324835262075,578.3851210003461,43,0,0
SRE,SNPS,-3.5130326936712786,0.03125742532707768,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2113153645849173,155.46702510254931,17,0,0
SRE,TT,-3.6316030712345553,0.02237955111712361,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24363633858300046,676.8570330539836,39,0,0
SRE,UDR,-4.150782741375886,0.0043259649968690386,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18159528111220904,-1652.5047165763633,43,0,0
SRE,VRSN,-3.654931728201003,0.020917005357532187,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18533522123342847,-542.992002116739,17,0,0
VTRS,SRE,-3.4106603294959936,0.04118015631771596,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2428634509349573,-559.8831787235124,19,0,0
SRE,WEC,-4.0910016661764645,0.005303686012222994,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1723436766593361,-13260.185752857358,31,1,1
WMB,SRE,-3.5896934595680263,0.02523018699124231,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2207416029719979,-1505.7543721576508,27,0,0
WLTW,SRE,-3.5820377301196205,0.02578338908443316,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2139607926940949,2100.5761538641323,19,0,0
SRE,XEL,-4.730294510760888,0.0004997715341849064,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1695083443926685,-2698.9313308002647,49,1,1
TMO,NOW,-3.788963547008757,0.014021977142671308,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22266255921352476,285.5513946072438,27,0,0
TDG,NOW,-3.735909161566352,0.016465916502555245,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21400700328241715,2199.379858578921,61,0,0
SHW,SYK,-3.599448408155617,0.02454012764445801,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22991100288419686,504.9156945574913,47,0,0
VRTX,SHW,-3.5592446394108905,0.02749257988268537,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2275006458616035,161.2517099529586,25,0,0
SHW,WMT,-3.3555791495148886,0.047529367864910736,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2550031710444888,1461.9216653545734,29,0,0
WMB,SBNY,-3.7402303608258327,0.016253717023390554,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2537330847705877,1590.4763179726115,29,0,0
UPS,SPG,-3.35192360879044,0.047977921972549256,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2270193410636908,662.70063759705,20,0,0
UHS,SPG,-4.059776318248637,0.005890667011543928,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1940491518457672,168.35115388126243,67,0,0
WMB,SPG,-3.849893832373872,0.011615417342678031,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22631125056765114,3753.2190393746996,32,0,0
UPS,SWKS,-3.5181653980664565,0.03081868474793352,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2784436986002876,147.24543842715946,20,0,0
UHS,SWKS,-3.568874549007814,0.02675895722464489,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24891161593333694,320.54343537340344,14,0,0
WFC,SWKS,-3.390260060632496,0.04344385441218938,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2481754386440389,899.5083474755818,30,0,0
SWKS,WDC,-3.5616111963273545,0.02731071199052451,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18942178061525985,267.8964800746647,52,0,1
WMB,SWKS,-3.5976201753071164,0.02466820267245835,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.240373930372024,2011.5736134332426,18,0,0
SNA,UAL,-3.3935299047438225,0.043074198600437416,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2214373877101379,694.0366319155046,17,0,1
SNA,WST,-3.355423281625572,0.04754842271520937,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.18818249327153685,394.00666440743134,21,0,0
WMB,SNA,-3.5202408404564363,0.03064277175586892,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2419642600130768,4693.455520905689,50,0,0
TROW,SEDG,-4.265037931533991,0.0029010220949925764,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2598293807962685,1530.9907949019232,46,0,0
TXN,SEDG,-3.636001044108508,0.022097237284015945,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2418840839198815,3713.0561558563786,58,0,1
TYL,SEDG,-3.5279486240212434,0.029996933039380808,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24708968647358456,-4417.4208649735165,29,0,1
UPS,SEDG,-4.007775138456596,0.007000099645460332,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.30221377354017065,990.985070059237,20,0,0
XYL,SEDG,-3.70257737469876,0.018186067406226115,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2729557174163429,595.1135002453423,24,0,0
WMB,SO,-3.6641034887534554,0.020365161687723284,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2526574260624897,127947.32364508286,28,0,0
USB,LUV,-3.9365015671959966,0.008827016149682997,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2491914321544632,127.51499128268476,36,0,0
UAA,LUV,-4.306004609995202,0.0025057814912131647,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.28493202634692666,-19270.989812324606,30,0,0
UA,LUV,-4.250419707736699,0.0030554293560507138,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.28707287984866803,-4794.889675736058,28,0,0
WFC,LUV,-3.466558387861216,0.03547730519498785,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2350708594551816,82.11822988248879,33,0,0
UPS,SWK,-3.457126635885292,0.036390013827872665,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2419943058411349,807.6341246813438,31,0,1
UHS,SWK,-3.346682276217856,0.048627153179709136,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21925365067379748,96.09623161096012,22,0,0
UHS,SBUX,-3.4214117164179134,0.040027332602858186,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21946101379006436,665.7595803050917,43,0,0
WMB,SBUX,-3.652309085790325,0.02107717404805194,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2601185574326834,-1057.2868433239876,32,0,0
UHS,STT,-3.785239289824866,0.014182437446400053,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22908503577773726,620.1979070928287,16,0,0
WRK,STT,-4.208757118141948,0.0035379137463326187,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2224849556989218,1143.051452183974,42,0,0
TMO,STE,-3.4630575900307754,0.03581379661718957,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20839988638809576,-1462.2386673790947,19,1,1
SYK,SNPS,-3.463413382966234,0.03577947588906415,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1987220468910076,6220.522560529856,45,0,0
SYK,TMO,-3.4812888114989913,0.034090533551548285,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22203672870567664,-1376.3417953523306,21,0,1
SYK,UNP,-3.6087116741680014,0.023899975629289395,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2080761731683771,219.33023995096764,43,0,0
WAT,SYK,-3.3711903555052585,0.04565261672033022,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21612616611792626,288.21445421992945,14,0,1
SYK,ZTS,-3.612427568518276,0.0236472641275125,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22572177281788985,-6147.416862856194,47,0,1
UPS,SYF,-3.356773624820913,0.04738355257999531,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2826056756817389,4169.0534142676615,44,0,0
VMC,SYF,-3.5053410399997014,0.03192484516217858,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2309460391596612,5216.295275363744,43,0,0
WMB,SYF,-3.966340693644645,0.00801557483084551,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2577404003332772,260.92712339549576,24,0,0
SNPS,WM,-3.3464811136417483,0.048652214367206965,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.22020473510090569,103.35674818131045,31,0,0
TWTR,SYY,-3.366802180143723,0.046173844505240084,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2447607395586473,1585.047665941812,55,0,0
VFC,SYY,-3.7606072642721338,0.01528513440112466,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2106303162048102,99.9358559057119,36,0,0
WST,SYY,-3.574906712363886,0.026308027775470703,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2242447222363391,14185.132048723328,17,0,0
TMUS,TT,-3.3955580662564033,0.04284623356621335,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21477801402066835,52.84537009523269,42,0,0
UAL,TMUS,-3.3895385963430686,0.0435257703934794,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20753614637913373,92.47835359939684,24,0,0
TMUS,VTRS,-3.4095961679893256,0.04129575538075959,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2262539622114569,-328.9640699910617,31,0,0
TMUS,DIS,-3.5040384290379687,0.032039065913738785,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2258097433808881,2072.2890131699787,82,0,1
UPS,TPR,-3.5985997111020587,0.02459951079327112,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.29084201249317626,25923.754982039718,31,0,0
WMB,TPR,-3.5736240802111423,0.02640335960742101,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2412802919217269,411.048878544846,17,0,0
UHS,TGT,-3.384715148538223,0.044076737928138,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2416844298260308,634.0127656823066,45,0,0
WHR,TGT,-3.412876107117248,0.04094032532666655,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2346869542637616,723.5926039739297,17,0,1
WMB,TGT,-3.650354177318397,0.02119725531239337,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2426711879438207,27521.007709102872,12,0,0
UPS,TEL,-4.600022408196853,0.0008348102471977282,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2936914333212333,307.9572598512512,51,0,0
WMB,TEL,-3.4737848993185843,0.034791137653340944,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.23882509352454226,-1736.6316814091147,23,0,0
TER,TRV,-3.740258200459603,0.016252357738936477,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21574651404597053,-3928.626233621285,71,0,0
UPS,TER,-4.187345195968774,0.0038122033463709407,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2743968505674473,1310.3627957071385,41,0,0
WMB,TER,-3.5664899512314183,0.02693903695746794,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2571374259732371,21064.99281606388,27,0,0
TSLA,UAA,-3.3838753855067307,0.04417325142823369,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20453438312622807,735.9380457654831,18,0,1
UPS,TSLA,-3.52474663062411,0.030263806379410164,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2479882923373829,1003.000059362962,34,0,0
WMB,TSLA,-3.5013401542032683,0.032276771464846116,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21674803569584514,555.5967756475892,22,0,0
TXN,XYL,-3.511692504535475,0.03137285497393792,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2278524227261175,1142.8266400702948,59,0,0
UPS,TXT,-3.986465502066837,0.007506865533545556,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2665400928960968,1492.7322813118203,17,0,1
WMB,TXT,-3.3634001058915914,0.04658132609970023,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2739052018590831,4699.938815873666,18,0,0
UNP,TMO,-3.939329709713929,0.008747061994752866,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20235462962501788,-7965.037093163543,27,0,0
TMO,VRSN,-3.854880283169008,0.011435769603711713,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21081238584928996,1969.314090073002,52,0,0
TMO,V,-4.299037143977585,0.002569286682059999,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20271410378425347,-2418.1677151369554,27,0,0
ZBRA,TMO,-3.837083077134104,0.012088512742690216,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2325332103694153,789.7351086510678,34,0,0
ZTS,TMO,-3.80751418117185,0.013246385219168036,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.21114711268935374,-1167.0272214972576,21,1,1
UHS,TJX,-3.642510541036928,0.021685048275093374,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2299265981740741,1091.338689575693,31,0,0
UHS,TSCO,-3.8553900553914215,0.011417544003366526,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2425815242602959,551.0864579936812,34,0,0
VZ,TSCO,-4.242080260255887,0.003146868127150189,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2537631604188384,717.9949945057654,24,0,0
WMB,TSCO,-3.5285629885028618,0.02994595835220684,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26724609277288364,10440.06531978286,20,0,0
TT,WRB,-3.584175196355313,0.025627895983026658,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2083396788662749,-1024.7934925054194,39,0,0
UHS,TDG,-3.375804183650439,0.04510985477263232,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2493421917601712,-389.9917927243837,13,0,0
VRSN,TDG,-3.5219171419278137,0.030501314683136306,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2425487956777685,-986.8742588393684,19,0,0
UPS,TRMB,-3.5827007111177047,0.025735072986323496,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.264363046511517,1809.942847020992,40,0,0
UPS,TFC,-3.5429727439723084,0.028771379982052002,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2817114631790785,1695.0001007141366,24,0,0
TWTR,TYL,-3.5386646055856437,0.029118349938918382,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2624490630796088,-2597.9385071723364,13,0,0
UPS,TWTR,-3.3923079987957783,0.043212027453574865,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.305308227955478,1502.6399956689236,28,0,0
TWTR,VFC,-3.937965046774294,0.008785560745753587,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.27289369055148005,2351.934404929716,22,0,0
TYL,VFC,-3.4187417596385763,0.04031106930322128,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2299629268258037,-3088.08166328872,19,0,0
WMB,TYL,-3.5771158282523547,0.02614452810613493,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2449953081331508,-1761.3417763644181,17,0,0
UPS,TSN,-3.4849066116363914,0.03375704502692134,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2913677173434913,752.1384281046055,28,0,0
WMB,TSN,-3.68803498668742,0.018984521678815598,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2687470468966321,-3911.7024433243378,14,0,0
VTRS,UDR,-3.7367869061200194,0.01642261759062401,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2392669155414909,466.5550788948525,15,0,0
UDR,WEC,-3.962643036981403,0.00811234776456738,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19763436583029356,-893.1603174396847,31,0,0
WMB,UDR,-3.6553342459491223,0.02089251685782367,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2355224842088997,10566.096484268131,34,0,0
UDR,XEL,-4.123033292602545,0.00475728631503339,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.19498162498819002,-1267.7702591164982,43,0,0
UPS,ULTA,-3.4040389478957516,0.0419038434239894,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2612650008541447,-788.2748445852394,25,0,0
UHS,ULTA,-3.7073976396113535,0.017927968150462,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.26687327751000894,-779.7893663276762,29,0,0
WMB,ULTA,-3.5740942174800896,0.026368382189825384,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.268875692523431,-1131.894802453323,25,0,0
UPS,USB,-3.3797895807658054,0.044645339652876516,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2841551680233701,1894.8481778845733,28,0,0
UAA,UA,-3.48044091652262,0.03416909444353017,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.1913489842489094,289.7638698343585,22,0,1
UPS,UAA,-3.684083329322159,0.01920670806791007,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.29370762453678023,-6087.162118832839,24,0,0
WFC,UAA,-3.6484533872231935,0.02131458159599791,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.25500031446147864,4247.814623168646,26,0,0
UPS,UA,-3.7061124605063553,0.017996467313846222,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.29468521207738857,-5671.145226137927,18,0,0
WFC,UA,-3.631970042142049,0.022355875693710867,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2562179920579383,23178.0698078442,28,0,0
WMB,UA,-3.353760993994392,0.04775203019703315,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.238270448265994,101.66824793647085,15,0,0
UNP,VRSN,-3.7806645846355247,0.014381757612616319,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.20111951338208053,76.73336197735344,30,0,0
UNP,V,-3.8695586094294425,0.01092122141778425,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2263247110905631,31.846148581936173,66,0,0
ZBRA,UNP,-3.9557656065246167,0.008295139062249688,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.24783509850719024,87.74733367151468,31,0,0
UNP,ZTS,-3.772327887636392,0.014751354821531396,-3.9110240391475353,-3.3442455823231008,-3.050079718073018,0.2514436209784888,-1508.1866957158616,51,0,0
